COUNTYGEOID,000071432,N495,000079016
28123,0.0,0.0,0.0
28125,0.0,0.0,0.0
28127,0.0,0.0,0.0
28129,0.0,0.0,0.0
28131,0.0,0.0,0.0
28133,3646.1659788553998,0.0,0.0
28135,0.0,0.0,0.0
28137,0.0,0.0,6247.32771201
28139,0.0,0.0,0.0
28141,0.0,0.0,0.0
28143,0.0,0.0,0.0
28145,165.635422761732,2906.1040363575994,0.0
28147,0.0,0.0,0.0
28149,5522.9406971200015,10008.51564405,0.0
28151,1751.32014057,7379.9478598999995,148333.77683740004
28153,0.0,0.0,0.0
28155,0.0,0.0,45340.63971283
28157,0.0,0.0,0.0
28159,0.0,0.0,0.0
28161,0.0,0.0,0.0
28163,0.0,13.154178730000002,0.0
30001,0.0,0.0,0.0
30003,0.0,0.0,0.0
30005,0.0,0.0,0.0
30007,0.0,0.0,0.0
30009,0.0,0.0,0.0
30011,0.0,0.0,0.0
30013,51886.64938222997,7.71107029,0.0
30015,0.0,0.0,0.0
30017,0.0,0.0,0.0
30019,0.0,0.0,0.0
30021,0.0,0.0,0.0
30023,0.0,0.0,0.0
30025,0.0,0.0,0.0
30027,0.0,0.0,0.0
30029,0.0,0.0,0.0
30031,412.76905669999996,0.0,0.0
30033,0.0,0.0,0.0
30035,0.0,0.0,0.0
30037,0.0,0.0,0.0
30039,0.0,0.0,0.0
30041,0.0,0.0,0.0
30043,0.0,308522.64385712,0.0
30045,0.0,0.0,0.0
30047,0.0,0.0,0.0
30049,1696.752978459,117777.52683235,0.0
30051,0.0,0.0,0.0
30053,0.0,0.0,0.0
30055,0.0,0.0,0.0
30057,0.0,0.0,0.0
30059,0.0,0.0,0.0
30061,0.0,0.0,0.0
30063,7791.129343305,0.0,9878.78822623
30065,0.0,0.0,0.0
30067,0.0,0.0,0.0
30069,0.0,0.0,0.0
30071,0.0,0.0,0.0
30073,0.0,0.0,0.0
30075,0.0,0.0,0.0
30077,0.0,0.0,0.0
30079,0.0,0.0,0.0
30081,0.0,0.0,0.0
30083,0.0,0.0,0.0
30085,0.0,0.0,0.0
30087,0.0,529256.5668320701,0.0
30089,0.0,0.0,0.0
30091,0.0,0.0,0.0
30093,0.0,0.0,0.0
30095,0.0,1282823.63247654,0.0
30097,0.0,946004.4620099424,0.0
30099,0.0,0.0,0.0
30101,0.0,0.0,0.0
30103,0.0,0.0,0.0
30105,0.0,0.0,0.0
30107,0.0,0.0,0.0
30109,0.0,0.0,0.0
30111,396766.7079758381,6762.60864433,17304.5489155
37001,0.0,0.0,28378.55303668
37003,0.0,0.0,0.0
37005,0.0,0.0,0.0
37007,0.0,0.0,0.0
37009,0.0,0.0,0.0
37011,0.0,0.0,0.0
37013,0.0,330766.6231731246,0.0
37015,0.0,0.0,0.0
37017,0.0,0.0,39605.41778655
37019,531339.7383256785,202.619711679,0.0
37021,0.0,118438.74657379383,4665.19752545
37023,0.0,0.0,0.0
37025,0.0,0.0,0.0
37027,0.0,0.0,0.0
37029,0.0,0.0,0.0
37031,0.0,0.0,0.0
37033,0.0,0.0,0.0
37035,0.0,910558.5314717408,872654.56724138
37037,0.0,97995.864625043,0.0
37039,0.0,0.0,0.0
37041,0.0,0.0,0.0
37043,0.0,0.0,0.0
37045,0.0,4.8035431983,15735.1193153
37047,0.0,8847.31917685,169767.37709701006
37049,1802.12248601,0.0,0.0
37051,936.66824405,0.0,71686.64533954
37053,0.0,0.0,0.0
37055,0.0,0.0,0.0
37057,0.0,0.27669134570000004,20501.46793926
37059,0.0,0.0,0.0
37061,0.0,0.0,0.0
37063,0.0,0.0,8452.69381495
37065,0.0,0.0,0.0
37067,0.0,108.6172289202,6254.131597560001
37069,0.0,0.0,0.0
37071,287.57756258,450365.34650423564,101681.80158289998
37073,0.0,0.0,0.0
37075,0.0,0.0,0.0
37077,0.0,0.0,0.0
37079,0.0,0.0,0.0
37081,7200.075125187946,10.341906036000001,60663.44356379999
37083,0.0,0.0,461.30344029
37085,0.0,0.0,0.0
37087,0.0,0.0,0.0
37089,0.0,5.910308581100002,0.0
37091,0.0,6805.236529514807,0.0
37093,0.0,0.0,0.0
37095,0.0,0.0,0.0
37097,0.0,1.7780820904,23365.45016344
37099,0.0,0.0,0.0
37101,7688.753545396001,0.0,0.0
37103,0.0,0.0,0.0
37105,0.0,0.2041165665,0.0
37107,0.0,0.0,0.0
37109,0.0,0.33112243010000003,0.0
37111,0.0,68.49244786999999,0.0
37113,0.0,0.0,33259.66053025
37115,0.0,0.0,0.0
37117,1642.45797177,4745.48337494,0.0
37119,3737.6011287999986,48003.1770295693,30060.01995227
37121,0.0,0.0,0.0
37123,11004.28470594915,0.0,12.88383767748
37125,0.0,10.3192264175,0.0
37127,0.0,293.02067101999995,347710.7566632701
37129,172712.55235542,1437481.5302141912,0.0
37131,0.0,0.0,0.0
37133,0.0,0.0,0.0
37135,0.0,0.0,0.0
37137,0.0,0.0,0.0
37139,0.0,0.0,0.0
37141,0.0,0.0,0.0
37143,0.0,0.0,0.0
37145,0.0,1361770.02369793,0.0
37147,0.0,0.997903214,0.0
37149,0.0,0.0,0.0
37151,0.0,0.0,1031435.02995225
37153,0.0,0.0,0.0
37155,0.0,0.0,16157.86740414
37157,1753.13451005,412.7690567,0.0
37159,0.0,51685.600914520655,8055.800491200002
37161,0.0,316921.4059928693,0.0
37163,0.0,0.0,0.0
37165,0.0,0.0,0.0
37167,166.92199216,5.4431084400000005,2610.87768172
37169,0.0,546343.8468167095,0.0
37171,0.0,92.53284348,0.0
37173,0.0,0.0,40072.16433528
37175,0.0,0.0,0.0
37177,0.0,0.0,0.0
37179,162.38606846000005,0.0,175426.39550513
37181,0.0,0.0,0.0
37183,103.41906036,8.61825503,77511.22496271
37185,0.0,0.0,0.0
37187,0.0,0.0,0.0
37189,0.0,0.0,0.0
37191,0.0,114265.81470381,0.0
37193,0.0,0.0,0.0
37195,0.0,0.0,4826.2228168
37197,0.0,0.0,0.0
37199,0.0,0.0,0.0
38001,0.0,0.0,0.0
38003,0.0,0.0,0.0
38005,0.0,0.0,0.0
38007,938.02902116,0.0,0.0
38009,0.0,0.0,0.0
38011,0.0,0.0,0.0
38013,352.68621136980005,0.0,0.0
38015,0.0,0.0,0.0
38017,0.0,0.0,0.0
38019,0.0,0.0,0.0
38021,0.0,0.0,0.0
38023,0.0,0.0,0.0
38025,0.0,0.0,0.0
38027,0.0,0.0,0.0
38029,0.0,0.0,0.0
38031,0.0,0.0,0.0
38033,0.0,0.0,0.0
38035,1224.699399,0.0,0.0
38037,0.0,0.0,0.0
38039,0.0,0.0,0.0
38041,0.0,0.0,0.0
38043,0.0,0.0,0.0
38045,0.0,0.0,0.0
38047,0.0,0.0,0.0
38049,0.0,0.0,0.0
38051,0.0,0.0,0.0
38053,859421.6267322531,0.0,0.0
38055,257.18687379,382055.4101425599,0.0
38057,61801.837942560094,152376.19203884,0.0
38059,230545.12593805,0.0,0.0
38061,243.5382793767,0.0,0.0
38063,0.0,0.0,0.0
38065,0.0,139852.1030059307,0.0
38067,0.0,0.0,0.0
38069,0.0,0.0,0.0
38071,0.0,0.0,0.0
38073,0.0,0.0,0.0
38075,0.0,0.0,0.0
38077,0.0,0.0,0.0
38079,0.0,0.0,0.0
38081,0.0,0.0,0.0
38083,0.0,0.0,0.0
38085,0.0,0.0,0.0
38087,0.0,0.0,0.0
38089,759.7672197500002,0.0,0.0
38091,0.0,0.0,0.0
38093,0.0,0.0,0.0
38095,0.0,0.0,0.0
38097,0.0,0.0,0.0
38099,0.0,0.0,0.0
38101,0.0,0.0,0.0
38103,0.0,0.0,0.0
38105,1207.8348346834,0.0,0.0
31001,0.0,0.0,408037.498610819
31003,0.0,0.0,0.0
31005,0.0,0.0,0.0
31007,0.0,0.0,0.0
31009,0.0,0.0,0.0
31011,1118.55878442,0.0,0.0
31013,0.0,0.0,0.0
31015,0.0,0.0,0.0
31017,0.0,0.0,0.0
31019,322.13222932660005,0.0,35478.18081192
31021,0.0,0.0,0.0
31023,0.0,0.0,0.0
31025,35.38020486,1414.1513241779003,0.0
31027,0.0,0.0,0.0
31029,0.0,0.0,0.0
31031,0.0,0.0,0.0
31033,0.0,0.0,0.0
31035,0.0,0.0,0.0
31037,0.0,0.0,0.0
31039,0.0,0.0,0.0
31041,0.0,0.0,0.0
31043,0.0,0.0,0.0
31045,0.0,0.0,0.0
31047,3245.453407350001,0.0,0.0
31049,0.0,0.0,0.0
31051,0.0,0.0,0.0
31053,0.0,82.19456618295999,0.0
31055,0.0,0.0,370863.01841280994
31057,0.0,0.0,0.0
31059,63.04933943,0.0,0.0
31061,0.0,0.0,0.0
31063,0.0,0.0,0.0
31065,0.0,0.0,0.0
31067,0.0,156.48936765,95653.5589856
31069,0.0,0.0,0.0
31071,0.0,0.0,0.0
31073,0.0,0.0,0.0
31075,0.0,0.0,0.0
31077,0.0,0.0,0.0
31079,97.06876718,0.0,0.0
31081,29.029911680000005,0.0,0.0
31083,0.0,0.0,0.0
31085,0.0,0.0,0.0
31087,0.0,0.0,0.0
31089,0.0,0.0,0.0
31091,0.0,0.0,0.0
31093,0.0,0.0,0.0
31095,0.0,0.0,0.0
31097,0.0,0.0,0.0
31099,0.0,0.0,0.0
31101,0.0,0.0,61597.843846
31103,0.0,0.0,0.0
31105,995.2534346944149,157898.2482308385,161.01621950260005
31107,0.0,0.0,0.0
31109,0.0,382.051962840548,15247.96110992
31111,99.7903214,244504.43112479997,0.0
31113,0.0,0.0,0.0
31115,0.0,0.0,0.0
31117,0.0,0.0,0.0
31119,0.0,3.17514659,0.0
31121,2630.4547284092,0.0,0.0
31123,0.0,0.0,0.0
31125,0.0,0.0,0.0
31127,0.0,0.0,0.0
31129,0.0,0.0,0.0
31131,0.0,133947.18763811002,17406.60719875
31133,0.0,0.0,0.0
31135,85.72895793,0.0,0.0
31137,0.0,0.0,0.0
31139,0.0,0.0,0.0
31141,264.44435171000003,0.0,111683.96693377002
31143,0.0,0.0,0.0
31145,0.0,0.0,0.0
31147,0.0,0.0,0.0
31149,0.0,0.0,0.0
31151,0.0,0.0,0.0
31153,2.72155422,18.1436948,0.0
31155,0.0,0.0,0.0
31157,0.0,0.0,0.0
31159,0.0,0.0,0.0
31161,0.0,0.0,0.0
31163,0.0,0.0,0.0
31165,0.0,0.0,0.0
31167,0.0,827.4797155397848,0.0
31169,0.0,0.0,0.0
31171,0.0,0.0,0.0
31173,0.0,0.0,0.0
31175,145.60315077,0.0,0.0
31177,1486.9256840207001,0.0,0.0
31179,0.0,0.0,0.0
31181,0.0,0.0,0.0
31183,0.0,0.0,0.0
31185,2128.4323010642997,0.0,0.0
33001,0.0,0.0,0.0
33003,0.0,0.0,0.0
33005,0.0,0.0,0.0
33007,23726.509689960007,0.0,0.0
33009,0.0,0.0,12087.783068129998
33011,0.0,62.59574706000002,48534.38359
33013,0.0,8420.0895953944,1274.5945597
33015,629.0019463000502,4335.889464829998,194575.70458942
33017,0.0,0.0,610503.5785541001
33019,0.0,0.0,0.0
34001,0.0,0.0,3265.865064
34003,12170.79047184,2.2679618500000003,355980.65275311
34005,0.0,997.857854763,16332.04687422
34007,2969.669246390001,26.30835746,0.0
34009,0.0,1630.21097778,0.0
34011,0.0,0.0,0.0
34013,7929.756243424398,9877.42744912,1195475.80337801
34015,550147.062803384,8132.911194099999,8250.845210300002
34017,0.0,41292.3096668852,14775.31786038
34019,0.0,14.288159655,0.0
34021,711.6864285300002,1244.2492301470002,94539.53612488
34023,143904.73537550494,64535.716267252996,543610.9509730899
34025,0.0,0.0,310918.51875546004
34027,0.0,4493.739609590001,116430.35749345002
34029,0.0,0.0,0.0
34031,0.0,1.81436948,166054.26995619005
34033,15787.28243785,234286.80939818,557.46502273
34035,0.0,65.77089365,5.597329845799999
34037,0.0,0.0,247606.54934323
34039,299757.3115011475,8922.071199426,152753.06397681512
34041,4057.38374965,7484.274104999999,2510.63376795
35001,3424.395597315,63.659874760019996,1139.8776258100004
35003,0.0,0.0,0.0
35005,0.0,0.0,0.0
35006,0.0,0.0,0.0
35007,0.0,0.0,0.0
35009,0.0,0.0,0.0
35011,0.0,0.0,0.0
35013,0.0,0.0,47868.05639847001
35015,230509.74573318995,42.63768278000001,198908.60488053173
35017,0.0,887636.7232224802,0.0
35019,0.0,0.0,0.0
35021,0.0,0.0,0.0
35023,55.79186151,206076.53913077,0.0
35025,20335.952083447,0.0,0.0
35027,0.0,0.0,0.0
35028,0.0,0.0,0.0
35029,0.0,0.0,0.0
35031,251950.2269890529,57747.75180944001,0.0
35033,0.0,0.0,0.0
35035,0.0,0.0,0.0
35037,2222.602613,0.0,0.0
35039,0.0,0.0,0.0
35041,1474.1752025,0.0,0.0
35043,0.0,0.0,0.0
35045,0.0,0.0,0.0
35047,0.0,0.0,0.0
35049,0.0,0.0,0.0
35051,0.0,0.0,0.0
35053,0.0,0.0,0.0
35055,0.0,0.0,0.0
35057,0.0,0.0,0.0
35059,0.0,0.0,0.0
35061,0.0,0.0,0.0
32001,0.0,0.0,0.0
32003,3319.2049865947283,44325.49998877001,0.0
32005,0.0,0.0,222.71385367
32007,0.0,27388495.97731371,0.0
32009,0.0,0.0,0.0
32011,0.0,19383353.22177023,0.0
32013,0.0,19405484.900687266,0.0
32015,0.0,4182997.53826647,0.0
32017,0.0,0.0,0.0
32019,0.0,54.0954260462,0.0
32021,0.0,0.0,0.0
32023,3103.2068401180004,1588546.2415618028,5055.581798690499
32027,0.0,209281.14699879388,0.0
32029,0.0,0.0,0.0
32031,0.0,1179.340162,12633.45468924
32033,0.0,0.0,0.0
32510,0.0,0.0,0.0
36001,12860.200979079296,898.56648497,58.291155468700005
36003,0.0,0.0,0.0
36005,0.0,0.0,282610.7261285
36007,1090.88964985,1817.99821896,11512.1743506
36009,0.0,64.41011654,38197.46707007
36011,0.0,140.504500375778,0.0
36013,0.0,20361.7614893,2394549.95502723
36015,637.7779879718787,628.4567645587,236643.22176033
36017,0.0,0.0,0.0
36019,0.0,0.0,0.0
36021,0.0,0.0,0.0
36023,0.0,344.7302012,0.0
36025,1587.573295,0.0,407054.24643037
36027,0.0,0.0,2993.7096420000007
36029,1569561.8389773353,35350.72135595,488710.39847014
36031,0.0,0.0,0.0
36033,0.0,0.0,0.0
36035,0.0,0.0,0.0
36037,0.0,0.0,41381.68550747
36039,0.0,18.429457993099998,0.0
36041,0.0,0.0,0.0
36043,0.0,1873.79008047,86648.38966399
36045,0.0,0.0,43442.35564438
36047,7719.1034108727,0.0,305877.2931552801
36049,0.0,0.0,0.0
36051,0.0,0.0,0.0
36053,0.0,0.0,15733.30494582
36055,7671.027532058068,6488.4211285124,772397.04570028
36057,0.0,86.63614267,0.0
36059,15173.294645932636,13.607771100000004,746830.7653576001
36061,0.0,0.0,0.0
36063,0.0,726330.5357255102,557200.12478592
36065,2493.8100269466995,5505.341313164002,1061539.04836441
36067,9735.90662968,2202.19095635,321625.56664931
36069,0.0,0.0,388207.48345687
36071,59289.98192460987,124682.56348086,395314.3687100301
36073,7847.148001,0.0,0.0
36075,0.0,0.0,0.0
36077,0.0,0.0,0.0
36079,0.0,0.0,0.0
36081,2194.6114278473,18427.64362362,48715.36694563001
36083,6597.364943939,0.0,0.0
36085,4123.154643299999,0.0,0.0
36087,0.0,477.17917324,87036.21114034
36089,133815.64585081002,49.89516070000001,451.32440815
36091,907.63833237,0.0,0.0
36093,0.0,0.0,0.0
36095,0.0,0.0,0.0
36097,0.0,0.0,0.0
36099,0.0,0.0,0.0
36101,0.0,126.55227123,9453.772175540002
36103,10720.923828759145,22013.29130847,473283.26837406994
36105,0.0,0.0,0.0
36107,0.0,0.0,0.0
36109,0.0,0.0,0.0
36111,0.0,0.0,0.0
36113,0.0,37.0630325527,0.0
36115,0.0,0.0,380896.48163721006
36117,0.0,0.0,1732.7228534
36119,809.2087880800002,0.0,86247.86760127997
36121,0.0,0.0,236745.28004358
36123,0.0,0.0,0.0
39001,0.0,1873385.9205964827,0.0
39003,384016.6120086527,127431.32417121266,229922.79720641
39005,0.0,0.0,0.0
39007,0.0,0.0,22995.318789520006
39009,0.0,0.0,0.0
39011,0.0,4992.4190611680015,289537.0816184
39013,0.0,1258.71882675,0.0
39015,0.0,0.0,54654.70543841
39017,2332759.78801635,115781.2178240041,135752.93886308002
39019,0.0,3.41328258425,0.0
39021,0.0,520.72404076,0.0
39023,0.0,123.150328455,618684.1169470501
39025,0.0,997541.7008811098,37164.18365121001
39027,0.0,0.0,0.0
39029,437.1451106638,3639.218304524111,257.4544932883
39031,681660.4280054801,681511.105397276,170519.43324647
39033,0.0,0.0,0.0
39035,668203.2778311246,137002.70332285383,1432772.721914249
39037,2408.5754847000007,0.90718474,0.0
39039,467687.29930538,125585.66588953002,20950.97797793
39041,1564.44008413,194.3343480893429,576099.05088197
39043,0.0,577.87667938,0.0
39045,0.0,18.59728717,0.0
39047,631.40057904,0.0,25824.82799358
39049,14425.190817161738,586.3180333857,327476.90822231
39051,0.0,56.24545388000001,0.0
39053,0.0,2064057.7008068715,0.0
39055,0.0,0.0,97106.86893907998
39057,185.51927933,0.0,11589.2850535
39059,0.0,11643.879431153196,0.0
39061,76100.09909964004,217249.08619433246,110324.09700851004
39063,0.0,0.0,7711.0702900000015
39065,0.0,0.0,98070.75272533
39067,0.0,0.0,0.0
39069,0.0,0.0,0.0
39071,0.0,0.0,0.0
39073,0.0,0.0,0.0
39075,0.0,0.0,0.0
39077,0.0,0.0,0.0
39079,0.0,0.0,0.0
39081,285.30960073,1011473.3913643744,1295149.5515389198
39083,0.0,0.0,0.0
39085,3538.9276707400004,4523.2866165718015,467171.56478069
39087,168553.56391489,0.0,0.0
39089,1050.2749890402001,178.26180141,13348.31626436
39091,584.6805649300002,495.77646041000014,0.0
39093,1877.84338188832,24064.90746951937,110357.65785437393
39095,676324.9776418997,154774.81570694226,97295.563365
39097,0.0,13.6077711,198237.0169246945
39099,1705.0537188300002,2139.0690421408003,104796.16679532
39101,0.0,411.04086977030005,263.08357459999996
39103,640.6638424201401,61.68856232000002,125059.95233269999
39105,0.0,0.0,0.0
39107,0.0,0.0,0.0
39109,0.0,79.37866475000001,0.0
39111,0.0,0.0,0.0
39113,8197.501658966312,13281.320671311003,212282.13634474
39115,0.0,0.0,0.0
39117,0.0,0.0,0.0
39119,0.0,396.212935195,0.0
39121,0.0,0.0,22841.55097609
39123,0.0,35205.013878934915,53796.055082000006
39125,99310.52953470877,0.0,536.14618134
39127,0.0,0.0,0.0
39129,103391.8448178,0.0,0.0
39131,0.0,0.0,0.0
39133,31.29787353,0.6395652417000001,31327.810626420003
39135,0.0,11.33980925,0.0
39137,0.0,33.11224301,504349.35620299994
39139,0.0,392.6703787853,36974.12844818
39141,112037.31539,2009.4141991,0.0
39143,0.0,1510434.0157806904,0.0
39145,655414.66629254,0.0,0.0
39147,24506.643207122997,93431.8544854926,135869.05850980006
39149,19407.856735190006,63.95652417,230077.47220458003
39151,127903.06930786,111789.03707035678,932913.86000351
39153,1219.6818055622973,139.70644996,807036.9878128937
39155,558927.041656984,66764.7236045174,28621.678547000003
39157,0.0,13852.25738743,0.0
39159,20557.259800770007,825.5381133999999,75142.1120142
39161,0.0,57.15263862,223171.52837133
39163,0.0,0.0,0.0
39165,6749.908057970001,0.0,39689.33237500001
39167,302095.69356659,443625.13126162,0.0
39169,0.0,455.73786191010004,0.0
39171,0.0,41.73049804000001,52820.8314865
39173,0.0,676.7598160399998,37591.92125612
39175,0.0,0.0,0.0
40001,0.0,0.0,0.0
40003,0.0,0.0,0.0
40005,0.0,0.0,0.0
40007,2625.8462299300004,0.0,0.0
40009,0.0,0.0,0.0
40011,0.0,0.0,0.0
40013,0.0,16.238606846000007,0.0
40015,0.0,0.0,0.0
40017,0.0,0.0,0.0
40019,154227.75609318007,3854.9182593767987,0.0
40021,0.0,0.0,0.0
40023,0.0,0.0,0.0
40025,0.0,0.0,0.0
40027,0.0,0.0,48863.23805825001
40029,0.0,0.0,0.0
40031,0.0,0.0,0.0
40033,0.0,0.0,0.0
40035,0.0,0.0,117695.88020575
40037,0.0,288.48474732000005,5604.13373135
40039,4823.210963463202,0.0,0.0
40041,0.0,0.0,0.0
40043,0.0,0.0,0.0
40045,0.0,0.0,0.0
40047,0.0,989.28495897,0.0
40049,193742.1696425369,329.76165299,0.0
40051,0.0,148.32470499,0.0
40053,0.0,0.0,0.0
40055,0.0,0.0,0.0
40057,0.0,0.0,0.0
40059,0.0,0.0,0.0
40061,0.0,0.0,0.0
40063,0.0,0.0,0.0
40065,0.0,0.0,0.0
40067,0.0,0.0,0.0
40069,0.0,0.0,0.0
40071,444252.47218894854,5360.327832475001,154.2214058
40073,0.0,0.0,0.0
40075,0.0,0.0,0.0
40077,0.0,0.0,0.0
40079,0.0,225.88900026,0.0
40081,0.0,0.0,0.0
40083,0.0,0.0,0.0
40085,0.0,0.0,0.0
40087,0.0,0.0,0.0
40089,0.0,36269.69949757,0.0
40091,0.0,0.0,0.0
40093,0.0,4833125.382095842,0.0
40095,0.0,0.0,0.0
40097,0.0,43021.245023995696,0.0
40099,0.0,0.0,0.0
40101,0.0,3727.017004438421,146679.07187164002
40103,0.0,85.72895793,0.0
40105,0.0,0.0,53148.77877001
40107,0.0,0.0,0.0
40109,3783.604466965401,2853.54959967,55941.5469921
40111,0.0,0.0,0.0
40113,0.0,0.0,0.0
40115,0.0,0.0,0.0
40117,0.0,0.0,0.0
40119,7995.92629836,0.0,0.0
40121,0.0,1142.59918003,0.0
40123,80952.4216214098,0.0,0.0
40125,0.0,0.0,99125.80857795
40127,0.0,0.0,0.0
40129,0.0,0.0,0.0
40131,9711.6258301139,95441.54442339436,45889.03288816
40133,0.0,0.0,0.0
40135,0.0,0.0,0.0
40137,0.0,0.0,0.0
40139,0.0,0.0,0.0
40141,0.0,0.0,40191.00553622
40143,360762.84989447787,17876.07530170001,193876.87296865578
40145,0.0,583.3197878200001,0.0
40147,0.0,13.6077711,0.0
40149,0.0,0.0,0.0
40151,0.0,0.0,0.0
40153,0.0,136.98489574,0.0
41001,0.0,0.0,0.0
41003,0.0,0.0,834156.36843
41005,0.0,523.44559498,400138.32356498006
41007,0.0,0.0,0.0
41009,0.0,0.0,0.0
41011,0.0,0.0,0.0
41013,0.0,0.0,0.0
41015,0.0,0.0,0.0
41017,0.0,0.0,0.0
41019,0.0,3924579.6147842905,0.0
41021,180647.016887645,515196.9315489997,192579.7756914801
41023,0.0,0.0,0.0
41025,0.0,0.0,0.0
41027,0.0,0.0,96839.24944078
41029,0.0,0.0,0.0
41031,0.0,0.0,0.0
41033,0.0,0.0,0.0
41035,0.0,0.0,0.0
41037,0.0,0.0,0.0
41039,0.0,0.0,0.0
41041,0.0,0.0,0.0
41043,0.0,294.8350405,1993614.1571087826
41045,0.0,0.0,0.0
41047,0.0,0.0,10931.576117
41049,0.0,0.0,0.0
41051,47616.69092915659,40519.28847808381,477610.2402129058
41053,0.0,0.0,0.0
41055,0.0,0.0,0.0
41057,0.0,0.0,0.0
41059,0.0,0.0,0.0
41061,0.0,0.0,0.0
41063,0.0,0.0,0.0
41065,0.0,0.0,0.0
41067,0.0,0.0,61332.94590192
41069,0.0,0.0,0.0
41071,0.0,53.92714327693001,0.0
42001,0.0,18.1436948,0.0
42003,5071169.904182757,49775.058376193694,42507.50176981
42005,0.0,253236.01956502808,0.0
42007,12369.800949030909,119688.7110678028,60.73254890568034
42009,0.0,0.0,0.0
42011,8270.0787514874,114525.26156801774,1893409.447327321
42013,3298.1206978192554,0.0,337744.878702
42015,0.0,17532.252285240003,0.0
42017,9362.60010917,7812.22138851,631520.7810180499
42019,123886.96246388,1593946.3358373553,50985.14316511001
42021,0.0,3268.270917930481,0.0
42023,0.0,0.0,0.0
42025,0.0,29326.715311385804,0.0
42027,0.0,0.0,59352.10802213
42029,10006.074545992371,597130.7683017597,70571.26170171
42031,0.0,26346.30227611998,0.0
42033,1573.0492673126,17370.77340152,60289.68345092
42035,0.0,0.0,176622.06499245
42037,656.34815939,0.0,0.0
42039,0.0,4033.796946410002,167166.47844742992
42041,2064.637981525812,6084.714847365,5114.70756412
42043,4764.98784685,33762.367882073595,359.2451570400001
42045,483026.4059465162,90243.31784873019,139093.19307576
42047,0.0,0.0,750066.2397328102
42049,61600.56540022,20894.82324252401,311903.26779073
42051,0.0,0.0,21205.443297499998
42053,0.0,0.0,0.0
42055,0.0,17.690102430000007,14890.98391473
42057,0.0,0.0,0.0
42059,0.0,324660.82535240205,0.0
42061,0.0,535.69258897,0.0
42063,0.0,959943.111817151,91032.81351241
42065,0.0,0.0,0.0
42067,63.5029318,0.0,0.0
42069,0.0,74512.07221227001,366932.1869343901
42071,6880.905534425999,1450.5378690699818,257099.33046259012
42073,551.56832192,95800.135545596,303896.45527549
42075,0.0,33.066883772999994,0.0
42077,3383.864397501279,61.706706014800005,134662.5028056
42079,2381.0122185891587,532.9710347500003,0.0
42081,4613.48799527,0.0,536174.7576593099
42083,12200.2966555085,10.88621688,561211.6957062001
42085,0.0,13494.826599870004,2229555.4854998505
42087,0.0,55398.24584471562,21385.51946839
42089,0.0,67.58526313,382727.18044253
42091,6718.156592070001,3158.2548101411994,5090033.301617703
42093,0.0,21854.670056681007,0.0
42095,1278836.5555442395,459021.14673547726,4916.9412908
42097,1636.8804185515319,94.34721296,12246.99399
42099,0.0,0.0,0.0
42101,843961.0940940565,50429.887137221915,127509.30577146301
42103,0.0,0.0,0.0
42105,0.0,22.6796185,32189.182537050005
42107,0.0,191143.64146668254,20881.57834532
42109,1382.3014287336096,78812.83548396718,0.0
42111,0.0,1554.5608423114002,23995.036373000006
42113,0.0,0.0,0.0
42115,0.0,0.0,0.0
42117,0.0,0.0,0.0
42119,0.0,0.0,0.0
42121,30998.04897343,48708.16934190285,0.0
42123,80210.09956421003,1971.76603239,228434.56064044003
42125,120.65557042,30797.3071341628,0.0
42127,0.0,0.0,0.0
42129,171060.052755763,415300.50037870096,711317.6579331901
42131,0.0,0.0,0.0
42133,86.16894252889999,10844.5362771207,867934.93863153
72001,0.0,0.0,0.0
72003,0.0,0.0,0.0
72005,0.0,0.0,0.0
72007,0.0,0.0,0.0
72009,0.0,0.0,0.0
72011,0.0,0.0,0.0
72013,0.0,335.386198378,0.0
72015,0.0,0.0,0.0
72017,0.0,121.6489377103,0.0
72019,0.0,0.0,0.0
72021,306124.9241986113,0.0,0.0
72023,0.0,0.0,0.0
72025,0.0,0.0,0.0
72027,0.0,0.0,0.0
72029,0.0,0.0,0.0
72031,1300.4039655529998,0.0,0.0
72033,0.0,0.0,0.0
72035,0.0,0.0,0.0
72037,4.5359237000000014,0.0,0.0
72039,0.0,0.0,0.0
72041,0.0,0.0,0.0
72043,0.0,0.0,0.0
72045,0.0,0.0,0.0
72047,0.0,0.0,0.0
72049,0.0,0.0,0.0
72051,0.0,0.0,0.0
72053,0.0,0.0,0.0
72054,0.0,0.0,0.0
72055,0.0,0.0,0.0
72057,765389.95076852,57357.66237124,0.0
72059,0.0,258788.4177299961,0.0
72061,18262.70473730164,0.0,0.0
72063,0.0,0.0,0.0
72065,0.0,0.0,0.0
72067,0.0,0.0,0.0
72069,7.71107029,0.0,0.0
72071,0.0,0.0,0.0
72073,0.0,0.0,0.0
72075,0.0,0.0,0.0
72077,0.0,0.0,0.0
72079,0.0,0.0,0.0
72081,0.0,0.0,0.0
72083,0.0,0.0,0.0
72085,0.0,0.0,37.965681369
72087,0.0,0.0,0.0
72089,0.0,0.0,4789.9354272
72091,138986.14527644002,0.0,39415.362583520015
72093,0.0,0.0,0.0
72095,0.0,0.0,0.0
72097,0.0,0.0,0.0
72099,0.0,0.0,0.0
72101,0.0,0.0,0.0
72103,0.0,0.0,0.0
72105,0.0,0.0,0.0
72107,0.0,0.0,0.0
